URL,Name,FullName,Team,POS,AGE,HT,WT,COLLEGE,SALARY
https://www.espn.com/nba/player/_/id/3914283/chimezie-metu,Chimezie Metu7,chimeziemetu,SacramentoKings,PF,24,"6' 9""",225 lbs,USC,"$1,762,796"
https://www.espn.com/nba/player/_/id/4278053/davion-mitchell,Davion Mitchell15,davionmitchell,SacramentoKings,PG,23,"6' 0""",202 lbs,Baylor,"$4,603,320"
https://www.espn.com/nba/player/_/id/4397424/neemias-queta,Neemias Queta88,neemiasqueta,SacramentoKings,C,22,"7' 0""",248 lbs,Utah State,--
https://www.espn.com/nba/player/_/id/4431688/jahmius-ramsey,Jahmi'us Ramsey20,jahmiusramsey,SacramentoKings,SG,20,"6' 3""",190 lbs,Texas Tech,"$1,517,981"
https://www.espn.com/nba/player/_/id/6474/tristan-thompson,Tristan Thompson13,tristanthompson,SacramentoKings,C,30,"6' 9""",254 lbs,Texas,"$9,720,900"
https://www.espn.com/nba/player/_/id/4396961/robert-woodard-ii,Robert Woodard II17,robertwoodardii,SacramentoKings,SF,22,"6' 6""",235 lbs,Mississippi State,"$1,517,981"
https://www.espn.com/nba/player/_/id/4066421/lonzo-ball,Lonzo Ball2,lonzoball,ChicagoBulls,PG,24,"6' 6""",190 lbs,UCLA,"$18,604,651"
https://www.espn.com/nba/player/_/id/4065673/tony-bradley,Tony Bradley13,tonybradley,ChicagoBulls,C,23,"6' 10""",248 lbs,North Carolina,"$1,669,178"
https://www.espn.com/nba/player/_/id/4278508/troy-brown-jr,Troy Brown Jr.7,troybrownjr,ChicagoBulls,SF,22,"6' 6""",215 lbs,Oregon,"$5,170,564"
https://www.espn.com/nba/player/_/id/2991350/alex-caruso,Alex Caruso6,alexcaruso,ChicagoBulls,SG,27,"6' 5""",186 lbs,Texas A&M,"$8,650,651"
https://www.espn.com/nba/player/_/id/4066367/tyler-cook,Tyler Cook25,tylercook,ChicagoBulls,F,24,"6' 8""",255 lbs,Iowa,"$1,701,593"
https://www.espn.com/nba/player/_/id/3978/demar-derozan,DeMar DeRozan11,demarderozan,ChicagoBulls,SF,32,"6' 6""",220 lbs,USC,"$26,000,000"
https://www.espn.com/nba/player/_/id/4397002/ayo-dosunmu,Ayo Dosunmu12,ayodosunmu,ChicagoBulls,SG,21,"6' 4""",200 lbs,Illinois,"$925,258"
https://www.espn.com/nba/player/_/id/4397016/devon-dotson,Devon Dotson3,devondotson,ChicagoBulls,PG,22,"6' 1""",185 lbs,Kansas,--
https://www.espn.com/nba/player/_/id/2596112/javonte-green,Javonte Green24,javontegreen,ChicagoBulls,SF,28,"6' 5""",205 lbs,Radford,"$1,669,178"
https://www.espn.com/nba/player/_/id/4067045/alize-johnson,Alize Johnson22,alizejohnson,ChicagoBulls,F,25,"6' 8""",212 lbs,Missouri State,"$1,729,217"
https://www.espn.com/nba/player/_/id/3936099/derrick-jones-jr,Derrick Jones Jr.5,derrickjonesjr,ChicagoBulls,SF,24,"6' 6""",210 lbs,UNLV,"$9,720,900"
https://www.espn.com/nba/player/_/id/3064440/zach-lavine,Zach LaVine8,zachlavine,ChicagoBulls,SG,26,"6' 5""",200 lbs,UCLA,"$19,500,000"
https://www.espn.com/nba/player/_/id/4683622/marko-simonovic,Marko Simonovic19,markosimonovic,ChicagoBulls,C,22,"6' 11""",220 lbs,--,"$925,258"
https://www.espn.com/nba/player/_/id/3059311/matt-thomas,Matt Thomas21,mattthomas,ChicagoBulls,SG,27,"6' 3""",190 lbs,Iowa State,"$1,669,178"
https://www.espn.com/nba/player/_/id/6478/nikola-vucevic,Nikola Vucevic9,nikolavucevic,ChicagoBulls,C,31,"6' 10""",260 lbs,USC,"$24,000,000"
https://www.espn.com/nba/player/_/id/4395651/coby-white,Coby White0,cobywhite,ChicagoBulls,PG,21,"6' 4""",195 lbs,North Carolina,"$5,837,760"
https://www.espn.com/nba/player/_/id/4431687/patrick-williams,Patrick Williams44,patrickwilliams,ChicagoBulls,PF,20,"6' 7""",215 lbs,Florida State,"$7,422,000"
https://www.espn.com/nba/player/_/id/4066328/jarrett-allen,Jarrett Allen31,jarrettallen,ClevelandCavaliers,C,23,"6' 10""",243 lbs,Texas,"$20,000,000"
https://www.espn.com/nba/player/_/id/4259/ed-davis,Ed Davis21,eddavis,ClevelandCavaliers,C,32,"6' 9""",218 lbs,North Carolina,"$1,669,178"
https://www.espn.com/nba/player/_/id/3904625/tacko-fall,Tacko Fall99,tackofall,ClevelandCavaliers,C,25,"7' 6""",311 lbs,UCF,--
https://www.espn.com/nba/player/_/id/4396907/darius-garland,Darius Garland10,dariusgarland,ClevelandCavaliers,PG,21,"6' 1""",192 lbs,Vanderbilt,"$7,040,880"
https://www.espn.com/nba/player/_/id/3449/kevin-love,Kevin Love0,kevinlove,ClevelandCavaliers,PF,33,"6' 8""",251 lbs,UCLA,"$31,258,256"
https://www.espn.com/nba/player/_/id/4066336/lauri-markkanen,Lauri Markkanen24,laurimarkkanen,ClevelandCavaliers,PF,24,"6' 11""",240 lbs,Arizona,"$15,690,909"
https://www.espn.com/nba/player/_/id/4432158/evan-mobley,Evan Mobley4,evanmobley,ClevelandCavaliers,C,20,"6' 11""",215 lbs,USC,"$8,075,160"
https://www.espn.com/nba/player/_/id/4277916/rj-nembhard-jr,RJ Nembhard Jr.5,rjnembhardjr,ClevelandCavaliers,SG,22,"6' 4""",200 lbs,TCU,--
https://www.espn.com/nba/player/_/id/4432822/isaac-okoro,Isaac Okoro35,isaacokoro,ClevelandCavaliers,SF,20,"6' 5""",225 lbs,Auburn,"$6,720,720"
https://www.espn.com/nba/player/_/id/3893016/cedi-osman,Cedi Osman16,cediosman,ClevelandCavaliers,SF,26,"6' 7""",230 lbs,--,"$8,133,334"
https://www.espn.com/nba/player/_/id/2583962/kevin-pangos,Kevin Pangos6,kevinpangos,ClevelandCavaliers,G,28,"6' 1""",179 lbs,Gonzaga,"$1,669,178"
https://www.espn.com/nba/player/_/id/4011/ricky-rubio,Ricky Rubio3,rickyrubio,ClevelandCavaliers,PG,31,"6' 2""",190 lbs,--,"$17,800,000"
https://www.espn.com/nba/player/_/id/4277811/collin-sexton,Collin Sexton2,collinsexton,ClevelandCavaliers,PG,22,"6' 1""",190 lbs,Alabama,"$6,439,671"
https://www.espn.com/nba/player/_/id/4066405/lamar-stevens,Lamar Stevens8,lamarstevens,ClevelandCavaliers,F,24,"6' 6""",230 lbs,Penn State,"$1,517,981"
https://www.espn.com/nba/player/_/id/2999549/denzel-valentine,Denzel Valentine45,denzelvalentine,ClevelandCavaliers,SG,27,"6' 4""",220 lbs,Michigan State,"$1,939,350"
https://www.espn.com/nba/player/_/id/3912848/dean-wade,Dean Wade32,deanwade,ClevelandCavaliers,PF,24,"6' 9""",228 lbs,Kansas State,"$1,782,621"
https://www.espn.com/nba/player/_/id/3906786/dylan-windler,Dylan Windler9,dylanwindler,ClevelandCavaliers,SG,25,"6' 6""",196 lbs,Belmont,"$2,239,200"
https://www.espn.com/nba/player/_/id/4397136/saddiq-bey,Saddiq Bey41,saddiqbey,DetroitPistons,SF,22,"6' 7""",215 lbs,Villanova,"$2,824,320"
https://www.espn.com/nba/player/_/id/4432166/cade-cunningham,Cade Cunningham2,cadecunningham,DetroitPistons,PG,20,"6' 6""",220 lbs,Oklahoma State,"$10,050,120"
https://www.espn.com/nba/player/_/id/4080610/hamidou-diallo,Hamidou Diallo6,hamidoudiallo,DetroitPistons,SG,23,"6' 5""",202 lbs,Kentucky,"$5,200,000"
https://www.espn.com/nba/player/_/id/4277951/luka-garza,Luka Garza55,lukagarza,DetroitPistons,C,22,"6' 10""",243 lbs,Iowa,"$925,258"
https://www.espn.com/nba/player/_/id/2991070/jerami-grant,Jerami Grant9,jeramigrant,DetroitPistons,SF,27,"6' 8""",210 lbs,Syracuse,"$20,002,500"
https://www.espn.com/nba/player/_/id/4683024/killian-hayes,Killian Hayes7,killianhayes,DetroitPistons,PG,20,"6' 5""",195 lbs,--,"$5,572,680"
https://www.espn.com/nba/player/_/id/4065651/frank-jackson,Frank Jackson5,frankjackson,DetroitPistons,PG,23,"6' 3""",205 lbs,Duke,"$3,000,000"
https://www.espn.com/nba/player/_/id/4066297/josh-jackson,Josh Jackson20,joshjackson,DetroitPistons,SG,24,"6' 8""",207 lbs,Kansas,"$5,005,350"
https://www.espn.com/nba/player/_/id/6446/cory-joseph,Cory Joseph18,coryjoseph,DetroitPistons,PG,30,"6' 3""",200 lbs,Texas,"$4,910,000"
https://www.espn.com/nba/player/_/id/4278124/saben-lee,Saben Lee38,sabenlee,DetroitPistons,PG,22,"6' 2""",183 lbs,Vanderbilt,"$1,489,065"
https://www.espn.com/nba/player/_/id/4277957/isaiah-livers,Isaiah Livers12,isaiahlivers,DetroitPistons,PF,23,"6' 6""",232 lbs,Michigan,"$1,057,260"
https://www.espn.com/nba/player/_/id/3136196/trey-lyles,Trey Lyles8,treylyles,DetroitPistons,PF,26,"6' 9""",234 lbs,Kentucky,"$2,500,000"
https://www.espn.com/nba/player/_/id/2488826/rodney-mcgruder,Rodney McGruder17,rodneymcgruder,DetroitPistons,SG,30,"6' 4""",205 lbs,Kansas State,"$1,669,178"
https://www.espn.com/nba/player/_/id/2489663/kelly-olynyk,Kelly Olynyk13,kellyolynyk,DetroitPistons,PF,30,"6' 11""",240 lbs,Gonzaga,"$12,195,122"
https://www.espn.com/nba/player/_/id/4278566/jamorko-pickett,Jamorko Pickett24,jamorkopickett,DetroitPistons,PF,23,"6' 9""",206 lbs,Georgetown,--
https://www.espn.com/nba/player/_/id/4278527/chris-smith,Chris Smith0,chrissmith,DetroitPistons,SF,21,"6' 9""",215 lbs,UCLA,--
https://www.espn.com/nba/player/_/id/4432810/isaiah-stewart,Isaiah Stewart28,isaiahstewart,DetroitPistons,C,20,"6' 8""",250 lbs,Washington,"$3,277,080"
https://www.espn.com/nba/player/_/id/4348700/goga-bitadze,Goga Bitadze88,gogabitadze,IndianaPacers,C,22,"7' 0""",250 lbs,--,"$3,098,400"
https://www.espn.com/nba/player/_/id/4278031/oshae-brissett,Oshae Brissett12,oshaebrissett,IndianaPacers,SF,23,"6' 7""",210 lbs,Syracuse,"$1,701,593"
https://www.espn.com/nba/player/_/id/2566769/malcolm-brogdon,Malcolm Brogdon7,malcolmbrogdon,IndianaPacers,PG,28,"6' 5""",229 lbs,Virginia,"$21,700,000"
https://www.espn.com/nba/player/_/id/2528693/torrey-craig,Torrey Craig13,torreycraig,IndianaPacers,SF,30,"6' 7""",221 lbs,USC Upstate,"$4,878,049"
https://www.espn.com/nba/player/_/id/4592402/chris-duarte,Chris Duarte3,chrisduarte,IndianaPacers,SG,24,"6' 5""",190 lbs,Oregon,"$3,749,400"
https://www.espn.com/nba/player/_/id/2284101/justin-holiday,Justin Holiday8,justinholiday,IndianaPacers,SF,32,"6' 6""",180 lbs,Washington,"$6,006,420"
https://www.espn.com/nba/player/_/id/4432170/isaiah-jackson,Isaiah Jackson23,isaiahjackson,IndianaPacers,PF,19,"6' 10""",205 lbs,Kentucky,"$2,451,240"
https://www.espn.com/nba/player/_/id/4066796/dejon-jarreau,DeJon Jarreau17,dejonjarreau,IndianaPacers,F,23,"6' 5""",185 lbs,Houston,--
https://www.espn.com/nba/player/_/id/6603/jeremy-lamb,Jeremy Lamb26,jeremylamb,IndianaPacers,SG,29,"6' 5""",180 lbs,Connecticut,"$10,500,000"
https://www.espn.com/nba/player/_/id/2991043/caris-levert,Caris LeVert22,carislevert,IndianaPacers,SG,27,"6' 6""",205 lbs,Michigan,"$17,500,000"
https://www.espn.com/nba/player/_/id/3133596/kelan-martin,Kelan Martin21,kelanmartin,IndianaPacers,SG,26,"6' 5""",230 lbs,Butler,"$1,701,593"
https://www.espn.com/nba/player/_/id/2530530/tj-mcconnell,T.J. McConnell9,tjmcconnell,IndianaPacers,PG,29,"6' 1""",190 lbs,Arizona,"$7,500,000"
https://www.espn.com/nba/player/_/id/3155942/domantas-sabonis,Domantas Sabonis11,domantassabonis,IndianaPacers,PF,25,"6' 11""",240 lbs,Gonzaga,"$19,800,000"
https://www.espn.com/nba/player/_/id/3133628/myles-turner,Myles Turner33,mylesturner,IndianaPacers,C,25,"6' 11""",250 lbs,Texas,"$18,000,000"
https://www.espn.com/nba/player/_/id/6507/brad-wanamaker,Brad Wanamaker10,bradwanamaker,IndianaPacers,PG,32,"6' 3""",210 lbs,Pittsburgh,"$1,669,178"
https://www.espn.com/nba/player/_/id/2982334/tj-warren,T.J. Warren1,tjwarren,IndianaPacers,SF,28,"6' 8""",220 lbs,North Carolina State,"$12,690,000"
https://www.espn.com/nba/player/_/id/4397235/duane-washington-jr,Duane Washington Jr.4,duanewashingtonjr,IndianaPacers,PG,21,"6' 3""",197 lbs,Ohio State,--
https://www.espn.com/nba/player/_/id/3135045/grayson-allen,Grayson Allen7,graysonallen,MilwaukeeBucks,SG,26,"6' 4""",198 lbs,Duke,"$4,054,695"
https://www.espn.com/nba/player/_/id/3032977/giannis-antetokounmpo,Giannis Antetokounmpo34,giannisantetokounmpo,MilwaukeeBucks,PF,26,"6' 11""",242 lbs,--,"$39,344,970"
https://www.espn.com/nba/player/_/id/3102533/thanasis-antetokounmpo,Thanasis Antetokounmpo43,thanasisantetokounmpo,MilwaukeeBucks,SF,29,"6' 6""",219 lbs,--,"$1,669,178"
https://www.espn.com/nba/player/_/id/2578239/pat-connaughton,Pat Connaughton24,patconnaughton,MilwaukeeBucks,SG,28,"6' 5""",209 lbs,Notre Dame,"$5,333,334"
https://www.espn.com/nba/player/_/id/3934673/donte-divincenzo,Donte DiVincenzo0,dontedivincenzo,MilwaukeeBucks,SG,24,"6' 4""",203 lbs,Villanova,"$4,675,830"
https://www.espn.com/nba/player/_/id/3438/george-hill,George Hill3,georgehill,MilwaukeeBucks,PG,35,"6' 4""",188 lbs,IUPUI,"$4,000,000"
https://www.espn.com/nba/player/_/id/3995/jrue-holiday,Jrue Holiday21,jrueholiday,MilwaukeeBucks,PG,31,"6' 3""",205 lbs,UCLA,"$32,413,333"
https://www.espn.com/nba/player/_/id/2581177/rodney-hood,Rodney Hood5,rodneyhood,MilwaukeeBucks,SG,29,"6' 8""",208 lbs,Duke,"$1,669,178"
https://www.espn.com/nba/player/_/id/4683022/georgios-kalaitzakis,Georgios Kalaitzakis18,georgioskalaitzakis,MilwaukeeBucks,SF,22,"6' 7""",192 lbs,--,"$925,258"
https://www.espn.com/nba/player/_/id/3448/brook-lopez,Brook Lopez11,brooklopez,MilwaukeeBucks,C,33,"7' 0""",282 lbs,Stanford,"$13,302,325"
https://www.espn.com/nba/player/_/id/4278580/sandro-mamukelashvili,Sandro Mamukelashvili54,sandromamukelashvili,MilwaukeeBucks,PF,22,"6' 9""",240 lbs,Seton Hall,--
https://www.espn.com/nba/player/_/id/6609/khris-middleton,Khris Middleton22,khrismiddleton,MilwaukeeBucks,SF,30,"6' 7""",222 lbs,Texas A&M,"$35,500,000"
https://www.espn.com/nba/player/_/id/4277883/jordan-nwora,Jordan Nwora13,jordannwora,MilwaukeeBucks,SF,23,"6' 8""",225 lbs,Louisville,"$1,517,981"
https://www.espn.com/nba/player/_/id/3056602/semi-ojeleye,Semi Ojeleye37,semiojeleye,MilwaukeeBucks,PF,26,"6' 6""",240 lbs,SMU,"$1,669,178"
https://www.espn.com/nba/player/_/id/3064482/bobby-portis,Bobby Portis9,bobbyportis,MilwaukeeBucks,C,26,"6' 10""",250 lbs,Arkansas,--
https://www.espn.com/nba/player/_/id/3945566/justin-robinson,Justin Robinson55,justinrobinson,MilwaukeeBucks,G,24,"6' 1""",195 lbs,Virginia Tech,--
https://www.espn.com/nba/player/_/id/4397126/moses-brown,Moses Brown9,mosesbrown,DallasMavericks,C,22,"7' 2""",245 lbs,UCLA,"$1,701,593"
https://www.espn.com/nba/player/_/id/3057187/sterling-brown,Sterling Brown0,sterlingbrown,DallasMavericks,SF,26,"6' 5""",219 lbs,SMU,"$3,000,000"
https://www.espn.com/nba/player/_/id/3934672/jalen-brunson,Jalen Brunson13,jalenbrunson,DallasMavericks,PG,25,"6' 1""",190 lbs,Villanova,"$1,802,057"
https://www.espn.com/nba/player/_/id/2528779/reggie-bullock,Reggie Bullock25,reggiebullock,DallasMavericks,SF,30,"6' 6""",205 lbs,North Carolina,"$9,536,000"
https://www.espn.com/nba/player/_/id/2579260/trey-burke,Trey Burke3,treyburke,DallasMavericks,PG,29,"6' 0""",185 lbs,Michigan,"$3,150,000"
https://www.espn.com/nba/player/_/id/2991282/willie-cauley-stein,Willie Cauley-Stein33,williecauleystein,DallasMavericks,C,28,"7' 0""",240 lbs,Kentucky,"$4,100,000"
https://www.espn.com/nba/player/_/id/3945274/luka-doncic,Luka Doncic77,lukadoncic,DallasMavericks,PG,22,"6' 7""",230 lbs,--,"$10,174,391"
https://www.espn.com/nba/player/_/id/2578185/dorian-finney-smith,Dorian Finney-Smith10,dorianfinneysmith,DallasMavericks,PF,28,"6' 7""",220 lbs,Florida,"$4,000,000"
https://www.espn.com/nba/player/_/id/4432811/josh-green,Josh Green8,joshgreen,DallasMavericks,SG,20,"6' 5""",200 lbs,Arizona,"$2,957,520"
https://www.espn.com/nba/player/_/id/2528210/tim-hardaway-jr,Tim Hardaway Jr.11,timhardawayjr,DallasMavericks,SF,29,"6' 5""",205 lbs,Michigan,"$21,308,816"
https://www.espn.com/nba/player/_/id/2960236/maxi-kleber,Maxi Kleber42,maxikleber,DallasMavericks,PF,29,"6' 10""",240 lbs,--,"$8,975,000"
https://www.espn.com/nba/player/_/id/4376/boban-marjanovic,Boban Marjanovic51,bobanmarjanovic,DallasMavericks,C,33,"7' 3""",290 lbs,--,"$3,500,000"
https://www.espn.com/nba/player/_/id/4066496/jaquori-mclaughlin,JaQuori McLaughlin30,jaquorimclaughlin,DallasMavericks,PG,23,"6' 4""",190 lbs,UC Santa Barbara,--
https://www.espn.com/nba/player/_/id/4230547/frank-ntilikina,Frank Ntilikina21,frankntilikina,DallasMavericks,PG,23,"6' 4""",200 lbs,--,"$1,669,178"
https://www.espn.com/nba/player/_/id/4066410/eugene-omoruyi,Eugene Omoruyi2,eugeneomoruyi,DallasMavericks,SF,24,"6' 6""",235 lbs,Oregon,--
https://www.espn.com/nba/player/_/id/3102531/kristaps-porzingis,Kristaps Porzingis6,kristapsporzingis,DallasMavericks,C,26,"7' 3""",240 lbs,--,"$31,650,600"
https://www.espn.com/nba/player/_/id/2531367/dwight-powell,Dwight Powell7,dwightpowell,DallasMavericks,C,30,"6' 10""",240 lbs,Stanford,"$11,080,125"
https://www.espn.com/nba/player/_/id/3415/dj-augustin,D.J. Augustin14,djaugustin,HoustonRockets,PG,34,"5' 11""",183 lbs,Texas,"$7,000,000"
https://www.espn.com/nba/player/_/id/4066450/armoni-brooks,Armoni Brooks7,armonibrooks,HoustonRockets,SG,23,"6' 3""",195 lbs,Houston,"$1,489,065"
https://www.espn.com/nba/player/_/id/4432168/josh-christopher,Josh Christopher9,joshchristopher,HoustonRockets,SG,19,"6' 3""",215 lbs,Arizona State,"$2,259,240"
https://www.espn.com/nba/player/_/id/4871143/usman-garuba,Usman Garuba16,usmangaruba,HoustonRockets,PF,19,"6' 8""",229 lbs,--,"$2,353,320"
https://www.espn.com/nba/player/_/id/3431/eric-gordon,Eric Gordon10,ericgordon,HoustonRockets,SG,32,"6' 3""",215 lbs,Indiana,"$18,218,818"
https://www.espn.com/nba/player/_/id/4437244/jalen-green,Jalen Green0,jalengreen,HoustonRockets,SG,19,"6' 4""",186 lbs,--,"$8,992,200"
https://www.espn.com/nba/player/_/id/2991155/danuel-house-jr,Danuel House Jr.4,danuelhousejr,HoustonRockets,SF,28,"6' 6""",220 lbs,Texas A&M,"$3,894,000"
https://www.espn.com/nba/player/_/id/4431828/kenyon-martin-jr,Kenyon Martin Jr.6,kenyonmartinjr,HoustonRockets,F,20,"6' 5""",215 lbs,--,"$1,517,981"
https://www.espn.com/nba/player/_/id/3913180/garrison-mathews,Garrison Mathews25,garrisonmathews,HoustonRockets,G,25,"6' 5""",215 lbs,Lipscomb,--
https://www.espn.com/nba/player/_/id/4432176/daishen-nix,Daishen Nix15,daishennix,HoustonRockets,SG,19,"6' 4""",226 lbs,--,--
https://www.espn.com/nba/player/_/id/3062744/david-nwaba,David Nwaba2,davidnwaba,HoustonRockets,SF,28,"6' 5""",219 lbs,Cal Poly,"$4,650,000"
https://www.espn.com/nba/player/_/id/4397140/kevin-porter-jr,Kevin Porter Jr.3,kevinporterjr,HoustonRockets,SG,21,"6' 4""",203 lbs,USC,"$1,782,621"
https://www.espn.com/nba/player/_/id/4871144/alperen-sengun,Alperen Sengun28,alperensengun,HoustonRockets,C,19,"6' 10""",243 lbs,--,"$3,214,680"
https://www.espn.com/nba/player/_/id/3136777/jaesean-tate,Jae'Sean Tate8,jaeseantate,HoustonRockets,SF,26,"6' 4""",230 lbs,Ohio State,"$1,517,981"
https://www.espn.com/nba/player/_/id/2451037/daniel-theis,Daniel Theis27,danieltheis,HoustonRockets,C,29,"6' 9""",245 lbs,--,"$8,280,351"
https://www.espn.com/nba/player/_/id/4237/john-wall,John Wall1,johnwall,HoustonRockets,PG,31,"6' 3""",210 lbs,Kentucky,"$44,310,840"
https://www.espn.com/nba/player/_/id/3058254/christian-wood,Christian Wood35,christianwood,HoustonRockets,C,26,"6' 9""",214 lbs,UNLV,"$13,666,667"
https://www.espn.com/nba/player/_/id/2991235/steven-adams,Steven Adams4,stevenadams,MemphisGrizzlies,C,28,"6' 11""",265 lbs,Pittsburgh,"$17,073,171"
https://www.espn.com/nba/player/_/id/4593125/santi-aldama,Santi Aldama7,santialdama,MemphisGrizzlies,PF,20,"6' 11""",215 lbs,Loyola (MD),"$1,994,520"
https://www.espn.com/nba/player/_/id/2993874/kyle-anderson,Kyle Anderson1,kyleanderson,MemphisGrizzlies,SF,28,"6' 9""",230 lbs,UCLA,"$9,937,150"
https://www.espn.com/nba/player/_/id/4066320/desmond-bane,Desmond Bane22,desmondbane,MemphisGrizzlies,SG,23,"6' 5""",215 lbs,TCU,"$2,033,160"
https://www.espn.com/nba/player/_/id/3155526/dillon-brooks,Dillon Brooks24,dillonbrooks,MemphisGrizzlies,SF,25,"6' 7""",225 lbs,Oregon,"$12,200,000"
https://www.espn.com/nba/player/_/id/3906665/brandon-clarke,Brandon Clarke15,brandonclarke,MemphisGrizzlies,PF,25,"6' 8""",215 lbs,Gonzaga,"$2,726,880"
https://www.espn.com/nba/player/_/id/4277928/jarrett-culver,Jarrett Culver23,jarrettculver,MemphisGrizzlies,G,22,"6' 6""",195 lbs,Texas Tech,"$6,395,160"
https://www.espn.com/nba/player/_/id/4277961/jaren-jackson-jr,Jaren Jackson Jr.13,jarenjacksonjr,MemphisGrizzlies,PF,22,"6' 11""",242 lbs,Michigan State,"$9,180,560"
https://www.espn.com/nba/player/_/id/3135046/tyus-jones,Tyus Jones21,tyusjones,MemphisGrizzlies,PG,25,"6' 0""",196 lbs,Duke,"$8,376,286"
https://www.espn.com/nba/player/_/id/3134932/john-konchar,John Konchar46,johnkonchar,MemphisGrizzlies,SG,25,"6' 5""",210 lbs,--,"$2,200,000"
https://www.espn.com/nba/player/_/id/4066436/deanthony-melton,De'Anthony Melton0,deanthonymelton,MemphisGrizzlies,SG,23,"6' 2""",200 lbs,USC,"$8,805,976"
